Characteristics.Subject.ID.	Characteristics.Strain.	Factor.Value.Compound.	Comment.chEMBL.ID.	Genotoxicity	Carcinogenicity	Characteristics.Control.	Characteristics.Sample.Match.	Factor.Value.Dose.	Characteristics.DoseUnit.	Time	TimeUnit	Replicate	Characteristics.Vehicle.	array_file	control_file	final_array_name
phenylanthranilic acid_0_24h_1	not specified	phenylanthranilic acid	CHEMBL23832	NA	NA	TRUE		0	uM	24	h	1	NA	tg_gates_003017547029.CEL		study23_CHEMBL23832_0uM_24h_1
phenylanthranilic acid_0_24h_2	not specified	phenylanthranilic acid	CHEMBL23832	NA	NA	TRUE		0	uM	24	h	2	NA	tg_gates_003017547030.CEL		study23_CHEMBL23832_0uM_24h_2
phenylanthranilic acid_8_24h_1	not specified	phenylanthranilic acid	CHEMBL23832	NA	NA	FALSE	phenylanthranilic acid_0_24h_1	8	uM	24	h	1	NA	tg_gates_003017548001.CEL	tg_gates_003017547029.CEL	study23_CHEMBL23832_8uM_24h_1
phenylanthranilic acid_8_24h_2	not specified	phenylanthranilic acid	CHEMBL23832	NA	NA	FALSE	phenylanthranilic acid_0_24h_2	8	uM	24	h	2	NA	tg_gates_003017548002.CEL	tg_gates_003017547030.CEL	study23_CHEMBL23832_8uM_24h_2
phenylanthranilic acid_40_24h_1	not specified	phenylanthranilic acid	CHEMBL23832	NA	NA	FALSE	phenylanthranilic acid_0_24h_1	40	uM	24	h	1	NA	tg_gates_003017548003.CEL	tg_gates_003017547029.CEL	study23_CHEMBL23832_40uM_24h_1
phenylanthranilic acid_40_24h_2	not specified	phenylanthranilic acid	CHEMBL23832	NA	NA	FALSE	phenylanthranilic acid_0_24h_2	40	uM	24	h	2	NA	tg_gates_003017548004.CEL	tg_gates_003017547030.CEL	study23_CHEMBL23832_40uM_24h_2
phenylanthranilic acid_200_24h_1	not specified	phenylanthranilic acid	CHEMBL23832	NA	NA	FALSE	phenylanthranilic acid_0_24h_1	200	uM	24	h	1	NA	tg_gates_003017548005.CEL	tg_gates_003017547029.CEL	study23_CHEMBL23832_200uM_24h_1
phenylanthranilic acid_200_24h_2	not specified	phenylanthranilic acid	CHEMBL23832	NA	NA	FALSE	phenylanthranilic acid_0_24h_2	200	uM	24	h	2	NA	tg_gates_003017548006.CEL	tg_gates_003017547030.CEL	study23_CHEMBL23832_200uM_24h_2
cephalothin_0_2h_2	not specified	cephalothin	CHEMBL617	NA	NA	TRUE		0	uM	2	h	2	NA	tg_gates_003017548008.CEL		study23_CHEMBL617_0uM_2h_2
cephalothin_120_2h_1	not specified	cephalothin	CHEMBL617	NA	NA	FALSE	cephalothin_0_2h_1	120	uM	2	h	1	NA	tg_gates_003017548009.CEL	tg_gates_003017546019.CEL	study23_CHEMBL617_120uM_2h_1
cephalothin_120_2h_2	not specified	cephalothin	CHEMBL617	NA	NA	FALSE	cephalothin_0_2h_2	120	uM	2	h	2	NA	tg_gates_003017548010.CEL	tg_gates_003017548008.CEL	study23_CHEMBL617_120uM_2h_2
cephalothin_600_2h_1	not specified	cephalothin	CHEMBL617	NA	NA	FALSE	cephalothin_0_2h_1	600	uM	2	h	1	NA	tg_gates_003017548011.CEL	tg_gates_003017546019.CEL	study23_CHEMBL617_600uM_2h_1
cephalothin_600_2h_2	not specified	cephalothin	CHEMBL617	NA	NA	FALSE	cephalothin_0_2h_2	600	uM	2	h	2	NA	tg_gates_003017548012.CEL	tg_gates_003017548008.CEL	study23_CHEMBL617_600uM_2h_2
cephalothin_3000_2h_1	not specified	cephalothin	CHEMBL617	NA	NA	FALSE	cephalothin_0_2h_1	3000	uM	2	h	1	NA	tg_gates_003017548013.CEL	tg_gates_003017546019.CEL	study23_CHEMBL617_3000uM_2h_1
cephalothin_3000_2h_2	not specified	cephalothin	CHEMBL617	NA	NA	FALSE	cephalothin_0_2h_2	3000	uM	2	h	2	NA	tg_gates_003017548014.CEL	tg_gates_003017548008.CEL	study23_CHEMBL617_3000uM_2h_2
cephalothin_0_8h_1	not specified	cephalothin	CHEMBL617	NA	NA	TRUE		0	uM	8	h	1	NA	tg_gates_003017548015.CEL		study23_CHEMBL617_0uM_8h_1
cephalothin_0_8h_2	not specified	cephalothin	CHEMBL617	NA	NA	TRUE		0	uM	8	h	2	NA	tg_gates_003017548016.CEL		study23_CHEMBL617_0uM_8h_2
cephalothin_120_8h_1	not specified	cephalothin	CHEMBL617	NA	NA	FALSE	cephalothin_0_8h_1	120	uM	8	h	1	NA	tg_gates_003017548017.CEL	tg_gates_003017548015.CEL	study23_CHEMBL617_120uM_8h_1
cephalothin_120_8h_2	not specified	cephalothin	CHEMBL617	NA	NA	FALSE	cephalothin_0_8h_2	120	uM	8	h	2	NA	tg_gates_003017548018.CEL	tg_gates_003017548016.CEL	study23_CHEMBL617_120uM_8h_2
cephalothin_600_8h_1	not specified	cephalothin	CHEMBL617	NA	NA	FALSE	cephalothin_0_8h_1	600	uM	8	h	1	NA	tg_gates_003017548019.CEL	tg_gates_003017548015.CEL	study23_CHEMBL617_600uM_8h_1
cephalothin_600_8h_2	not specified	cephalothin	CHEMBL617	NA	NA	FALSE	cephalothin_0_8h_2	600	uM	8	h	2	NA	tg_gates_003017548020.CEL	tg_gates_003017548016.CEL	study23_CHEMBL617_600uM_8h_2
cephalothin_3000_8h_1	not specified	cephalothin	CHEMBL617	NA	NA	FALSE	cephalothin_0_8h_1	3000	uM	8	h	1	NA	tg_gates_003017548021.CEL	tg_gates_003017548015.CEL	study23_CHEMBL617_3000uM_8h_1
cephalothin_3000_8h_2	not specified	cephalothin	CHEMBL617	NA	NA	FALSE	cephalothin_0_8h_2	3000	uM	8	h	2	NA	tg_gates_003017548022.CEL	tg_gates_003017548016.CEL	study23_CHEMBL617_3000uM_8h_2
cephalothin_0_24h_1	not specified	cephalothin	CHEMBL617	NA	NA	TRUE		0	uM	24	h	1	NA	tg_gates_003017548023.CEL		study23_CHEMBL617_0uM_24h_1
cephalothin_0_24h_2	not specified	cephalothin	CHEMBL617	NA	NA	TRUE		0	uM	24	h	2	NA	tg_gates_003017548024.CEL		study23_CHEMBL617_0uM_24h_2
cephalothin_120_24h_1	not specified	cephalothin	CHEMBL617	NA	NA	FALSE	cephalothin_0_24h_1	120	uM	24	h	1	NA	tg_gates_003017548025.CEL	tg_gates_003017548023.CEL	study23_CHEMBL617_120uM_24h_1
cephalothin_120_24h_2	not specified	cephalothin	CHEMBL617	NA	NA	FALSE	cephalothin_0_24h_2	120	uM	24	h	2	NA	tg_gates_003017548026.CEL	tg_gates_003017548024.CEL	study23_CHEMBL617_120uM_24h_2
cephalothin_600_24h_1	not specified	cephalothin	CHEMBL617	NA	NA	FALSE	cephalothin_0_24h_1	600	uM	24	h	1	NA	tg_gates_003017548027.CEL	tg_gates_003017548023.CEL	study23_CHEMBL617_600uM_24h_1
cephalothin_600_24h_2	not specified	cephalothin	CHEMBL617	NA	NA	FALSE	cephalothin_0_24h_2	600	uM	24	h	2	NA	tg_gates_003017548028.CEL	tg_gates_003017548024.CEL	study23_CHEMBL617_600uM_24h_2
cephalothin_3000_24h_1	not specified	cephalothin	CHEMBL617	NA	NA	FALSE	cephalothin_0_24h_1	3000	uM	24	h	1	NA	tg_gates_003017548029.CEL	tg_gates_003017548023.CEL	study23_CHEMBL617_3000uM_24h_1
cephalothin_3000_24h_2	not specified	cephalothin	CHEMBL617	NA	NA	FALSE	cephalothin_0_24h_2	3000	uM	24	h	2	NA	tg_gates_003017548030.CEL	tg_gates_003017548024.CEL	study23_CHEMBL617_3000uM_24h_2
ethanol_0_2h_1	not specified	ethanol	CHEMBL545	NGTX	C	TRUE		0	uM	2	h	1	NA	tg_gates_003017549001.CEL		study23_CHEMBL545_0uM_2h_1
ethanol_0_2h_2	not specified	ethanol	CHEMBL545	NGTX	C	TRUE		0	uM	2	h	2	NA	tg_gates_003017549002.CEL		study23_CHEMBL545_0uM_2h_2
ethanol_400_2h_1	not specified	ethanol	CHEMBL545	NGTX	C	FALSE	ethanol_0_2h_1	400	uM	2	h	1	NA	tg_gates_003017549003.CEL	tg_gates_003017549001.CEL	study23_CHEMBL545_400uM_2h_1
ethanol_400_2h_2	not specified	ethanol	CHEMBL545	NGTX	C	FALSE	ethanol_0_2h_2	400	uM	2	h	2	NA	tg_gates_003017549004.CEL	tg_gates_003017549002.CEL	study23_CHEMBL545_400uM_2h_2
ethanol_2000_2h_1	not specified	ethanol	CHEMBL545	NGTX	C	FALSE	ethanol_0_2h_1	2000	uM	2	h	1	NA	tg_gates_003017549005.CEL	tg_gates_003017549001.CEL	study23_CHEMBL545_2000uM_2h_1
ethanol_2000_2h_2	not specified	ethanol	CHEMBL545	NGTX	C	FALSE	ethanol_0_2h_2	2000	uM	2	h	2	NA	tg_gates_003017549006.CEL	tg_gates_003017549002.CEL	study23_CHEMBL545_2000uM_2h_2
ethanol_10000_2h_1	not specified	ethanol	CHEMBL545	NGTX	C	FALSE	ethanol_0_2h_1	10000	uM	2	h	1	NA	tg_gates_003017549007.CEL	tg_gates_003017549001.CEL	study23_CHEMBL545_10000uM_2h_1
ethanol_10000_2h_2	not specified	ethanol	CHEMBL545	NGTX	C	FALSE	ethanol_0_2h_2	10000	uM	2	h	2	NA	tg_gates_003017549008.CEL	tg_gates_003017549002.CEL	study23_CHEMBL545_10000uM_2h_2
ethanol_0_8h_1	not specified	ethanol	CHEMBL545	NGTX	C	TRUE		0	uM	8	h	1	NA	tg_gates_003017549009.CEL		study23_CHEMBL545_0uM_8h_1
ethanol_0_8h_2	not specified	ethanol	CHEMBL545	NGTX	C	TRUE		0	uM	8	h	2	NA	tg_gates_003017549010.CEL		study23_CHEMBL545_0uM_8h_2
ethanol_400_8h_1	not specified	ethanol	CHEMBL545	NGTX	C	FALSE	ethanol_0_8h_1	400	uM	8	h	1	NA	tg_gates_003017549011.CEL	tg_gates_003017549009.CEL	study23_CHEMBL545_400uM_8h_1
ethanol_400_8h_2	not specified	ethanol	CHEMBL545	NGTX	C	FALSE	ethanol_0_8h_2	400	uM	8	h	2	NA	tg_gates_003017549012.CEL	tg_gates_003017549010.CEL	study23_CHEMBL545_400uM_8h_2
ethanol_2000_8h_1	not specified	ethanol	CHEMBL545	NGTX	C	FALSE	ethanol_0_8h_1	2000	uM	8	h	1	NA	tg_gates_003017549013.CEL	tg_gates_003017549009.CEL	study23_CHEMBL545_2000uM_8h_1
ethanol_2000_8h_2	not specified	ethanol	CHEMBL545	NGTX	C	FALSE	ethanol_0_8h_2	2000	uM	8	h	2	NA	tg_gates_003017549014.CEL	tg_gates_003017549010.CEL	study23_CHEMBL545_2000uM_8h_2
ethanol_10000_8h_1	not specified	ethanol	CHEMBL545	NGTX	C	FALSE	ethanol_0_8h_1	10000	uM	8	h	1	NA	tg_gates_003017549015.CEL	tg_gates_003017549009.CEL	study23_CHEMBL545_10000uM_8h_1
ethanol_10000_8h_2	not specified	ethanol	CHEMBL545	NGTX	C	FALSE	ethanol_0_8h_2	10000	uM	8	h	2	NA	tg_gates_003017549016.CEL	tg_gates_003017549010.CEL	study23_CHEMBL545_10000uM_8h_2
ethanol_0_24h_1	not specified	ethanol	CHEMBL545	NGTX	C	TRUE		0	uM	24	h	1	NA	tg_gates_003017549017.CEL		study23_CHEMBL545_0uM_24h_1
ethanol_0_24h_2	not specified	ethanol	CHEMBL545	NGTX	C	TRUE		0	uM	24	h	2	NA	tg_gates_003017549018.CEL		study23_CHEMBL545_0uM_24h_2
ethanol_400_24h_1	not specified	ethanol	CHEMBL545	NGTX	C	FALSE	ethanol_0_24h_1	400	uM	24	h	1	NA	tg_gates_003017549019.CEL	tg_gates_003017549017.CEL	study23_CHEMBL545_400uM_24h_1
ethanol_400_24h_2	not specified	ethanol	CHEMBL545	NGTX	C	FALSE	ethanol_0_24h_2	400	uM	24	h	2	NA	tg_gates_003017549020.CEL	tg_gates_003017549018.CEL	study23_CHEMBL545_400uM_24h_2
ethanol_2000_24h_1	not specified	ethanol	CHEMBL545	NGTX	C	FALSE	ethanol_0_24h_1	2000	uM	24	h	1	NA	tg_gates_003017549021.CEL	tg_gates_003017549017.CEL	study23_CHEMBL545_2000uM_24h_1
ethanol_2000_24h_2	not specified	ethanol	CHEMBL545	NGTX	C	FALSE	ethanol_0_24h_2	2000	uM	24	h	2	NA	tg_gates_003017549022.CEL	tg_gates_003017549018.CEL	study23_CHEMBL545_2000uM_24h_2
ethanol_10000_24h_1	not specified	ethanol	CHEMBL545	NGTX	C	FALSE	ethanol_0_24h_1	10000	uM	24	h	1	NA	tg_gates_003017549023.CEL	tg_gates_003017549017.CEL	study23_CHEMBL545_10000uM_24h_1
ethanol_10000_24h_2	not specified	ethanol	CHEMBL545	NGTX	C	FALSE	ethanol_0_24h_2	10000	uM	24	h	2	NA	tg_gates_003017549024.CEL	tg_gates_003017549018.CEL	study23_CHEMBL545_10000uM_24h_2
bucetin_0_2h_1	not specified	bucetin	CHEMBL1697856	NA	C	TRUE		0	uM	2	h	1	NA	tg_gates_003017550019.CEL		study23_CHEMBL1697856_0uM_2h_1
bucetin_0_2h_2	not specified	bucetin	CHEMBL1697856	NA	C	TRUE		0	uM	2	h	2	NA	tg_gates_003017550020.CEL		study23_CHEMBL1697856_0uM_2h_2
bucetin_12_2h_1	not specified	bucetin	CHEMBL1697856	NA	C	FALSE	bucetin_0_2h_1	12	uM	2	h	1	NA	tg_gates_003017550021.CEL	tg_gates_003017550019.CEL	study23_CHEMBL1697856_12uM_2h_1
bucetin_12_2h_2	not specified	bucetin	CHEMBL1697856	NA	C	FALSE	bucetin_0_2h_2	12	uM	2	h	2	NA	tg_gates_003017550022.CEL	tg_gates_003017550020.CEL	study23_CHEMBL1697856_12uM_2h_2
bucetin_60_2h_1	not specified	bucetin	CHEMBL1697856	NA	C	FALSE	bucetin_0_2h_1	60	uM	2	h	1	NA	tg_gates_003017550023.CEL	tg_gates_003017550019.CEL	study23_CHEMBL1697856_60uM_2h_1
bucetin_60_2h_2	not specified	bucetin	CHEMBL1697856	NA	C	FALSE	bucetin_0_2h_2	60	uM	2	h	2	NA	tg_gates_003017550024.CEL	tg_gates_003017550020.CEL	study23_CHEMBL1697856_60uM_2h_2
bucetin_300_2h_1	not specified	bucetin	CHEMBL1697856	NA	C	FALSE	bucetin_0_2h_1	300	uM	2	h	1	NA	tg_gates_003017550025.CEL	tg_gates_003017550019.CEL	study23_CHEMBL1697856_300uM_2h_1
bucetin_300_2h_2	not specified	bucetin	CHEMBL1697856	NA	C	FALSE	bucetin_0_2h_2	300	uM	2	h	2	NA	tg_gates_003017550026.CEL	tg_gates_003017550020.CEL	study23_CHEMBL1697856_300uM_2h_2
bucetin_0_8h_1	not specified	bucetin	CHEMBL1697856	NA	C	TRUE		0	uM	8	h	1	NA	tg_gates_003017550027.CEL		study23_CHEMBL1697856_0uM_8h_1
bucetin_0_8h_2	not specified	bucetin	CHEMBL1697856	NA	C	TRUE		0	uM	8	h	2	NA	tg_gates_003017550028.CEL		study23_CHEMBL1697856_0uM_8h_2
bucetin_12_8h_1	not specified	bucetin	CHEMBL1697856	NA	C	FALSE	bucetin_0_8h_1	12	uM	8	h	1	NA	tg_gates_003017550029.CEL	tg_gates_003017550027.CEL	study23_CHEMBL1697856_12uM_8h_1
bucetin_12_8h_2	not specified	bucetin	CHEMBL1697856	NA	C	FALSE	bucetin_0_8h_2	12	uM	8	h	2	NA	tg_gates_003017550030.CEL	tg_gates_003017550028.CEL	study23_CHEMBL1697856_12uM_8h_2
bucetin_60_8h_1	not specified	bucetin	CHEMBL1697856	NA	C	FALSE	bucetin_0_8h_1	60	uM	8	h	1	NA	tg_gates_003017551001.CEL	tg_gates_003017550027.CEL	study23_CHEMBL1697856_60uM_8h_1
bucetin_60_8h_2	not specified	bucetin	CHEMBL1697856	NA	C	FALSE	bucetin_0_8h_2	60	uM	8	h	2	NA	tg_gates_003017551002.CEL	tg_gates_003017550028.CEL	study23_CHEMBL1697856_60uM_8h_2
bucetin_300_8h_1	not specified	bucetin	CHEMBL1697856	NA	C	FALSE	bucetin_0_8h_1	300	uM	8	h	1	NA	tg_gates_003017551003.CEL	tg_gates_003017550027.CEL	study23_CHEMBL1697856_300uM_8h_1
bucetin_300_8h_2	not specified	bucetin	CHEMBL1697856	NA	C	FALSE	bucetin_0_8h_2	300	uM	8	h	2	NA	tg_gates_003017551004.CEL	tg_gates_003017550028.CEL	study23_CHEMBL1697856_300uM_8h_2
bucetin_0_24h_1	not specified	bucetin	CHEMBL1697856	NA	C	TRUE		0	uM	24	h	1	NA	tg_gates_003017551005.CEL		study23_CHEMBL1697856_0uM_24h_1
bucetin_0_24h_2	not specified	bucetin	CHEMBL1697856	NA	C	TRUE		0	uM	24	h	2	NA	tg_gates_003017551006.CEL		study23_CHEMBL1697856_0uM_24h_2
bucetin_12_24h_1	not specified	bucetin	CHEMBL1697856	NA	C	FALSE	bucetin_0_24h_1	12	uM	24	h	1	NA	tg_gates_003017551007.CEL	tg_gates_003017551005.CEL	study23_CHEMBL1697856_12uM_24h_1
bucetin_12_24h_2	not specified	bucetin	CHEMBL1697856	NA	C	FALSE	bucetin_0_24h_2	12	uM	24	h	2	NA	tg_gates_003017551008.CEL	tg_gates_003017551006.CEL	study23_CHEMBL1697856_12uM_24h_2
bucetin_60_24h_1	not specified	bucetin	CHEMBL1697856	NA	C	FALSE	bucetin_0_24h_1	60	uM	24	h	1	NA	tg_gates_003017551009.CEL	tg_gates_003017551005.CEL	study23_CHEMBL1697856_60uM_24h_1
bucetin_60_24h_2	not specified	bucetin	CHEMBL1697856	NA	C	FALSE	bucetin_0_24h_2	60	uM	24	h	2	NA	tg_gates_003017551010.CEL	tg_gates_003017551006.CEL	study23_CHEMBL1697856_60uM_24h_2
bucetin_300_24h_1	not specified	bucetin	CHEMBL1697856	NA	C	FALSE	bucetin_0_24h_1	300	uM	24	h	1	NA	tg_gates_003017551011.CEL	tg_gates_003017551005.CEL	study23_CHEMBL1697856_300uM_24h_1
bucetin_300_24h_2	not specified	bucetin	CHEMBL1697856	NA	C	FALSE	bucetin_0_24h_2	300	uM	24	h	2	NA	tg_gates_003017551012.CEL	tg_gates_003017551006.CEL	study23_CHEMBL1697856_300uM_24h_2
gentamicin_0_2h_1	not specified	gentamycin	CHEMBL220884	NA	NA	TRUE		0	gL	2	h	1	NA	tg_gates_003017558007.CEL		study23_CHEMBL220884_0gL_2h_1
gentamicin_0_2h_2	not specified	gentamycin	CHEMBL220884	NA	NA	TRUE		0	gL	2	h	2	NA	tg_gates_003017558008.CEL		study23_CHEMBL220884_0gL_2h_2
gentamicin_1.2_2h_1	not specified	gentamycin	CHEMBL220884	NA	NA	FALSE	gentamicin_0_2h_1	1.2	gL	2	h	1	NA	tg_gates_003017558009.CEL	tg_gates_003017558007.CEL	study23_CHEMBL220884_1.2gL_2h_1
gentamicin_1.2_2h_2	not specified	gentamycin	CHEMBL220884	NA	NA	FALSE	gentamicin_0_2h_2	1.2	gL	2	h	2	NA	tg_gates_003017558010.CEL	tg_gates_003017558008.CEL	study23_CHEMBL220884_1.2gL_2h_2
gentamicin_6_2h_1	not specified	gentamycin	CHEMBL220884	NA	NA	FALSE	gentamicin_0_2h_1	6	gL	2	h	1	NA	tg_gates_003017558011.CEL	tg_gates_003017558007.CEL	study23_CHEMBL220884_6gL_2h_1
gentamicin_6_2h_2	not specified	gentamycin	CHEMBL220884	NA	NA	FALSE	gentamicin_0_2h_2	6	gL	2	h	2	NA	tg_gates_003017558012.CEL	tg_gates_003017558008.CEL	study23_CHEMBL220884_6gL_2h_2
gentamicin_30_2h_1	not specified	gentamycin	CHEMBL220884	NA	NA	FALSE	gentamicin_0_2h_1	30	gL	2	h	1	NA	tg_gates_003017558013.CEL	tg_gates_003017558007.CEL	study23_CHEMBL220884_30gL_2h_1
gentamicin_30_2h_2	not specified	gentamycin	CHEMBL220884	NA	NA	FALSE	gentamicin_0_2h_2	30	gL	2	h	2	NA	tg_gates_003017558014.CEL	tg_gates_003017558008.CEL	study23_CHEMBL220884_30gL_2h_2
gentamicin_0_8h_1	not specified	gentamycin	CHEMBL220884	NA	NA	TRUE		0	gL	8	h	1	NA	tg_gates_003017558015.CEL		study23_CHEMBL220884_0gL_8h_1
gentamicin_0_8h_2	not specified	gentamycin	CHEMBL220884	NA	NA	TRUE		0	gL	8	h	2	NA	tg_gates_003017558016.CEL		study23_CHEMBL220884_0gL_8h_2
gentamicin_1.2_8h_1	not specified	gentamycin	CHEMBL220884	NA	NA	FALSE	gentamicin_0_8h_1	1.2	gL	8	h	1	NA	tg_gates_003017558017.CEL	tg_gates_003017558015.CEL	study23_CHEMBL220884_1.2gL_8h_1
gentamicin_1.2_8h_2	not specified	gentamycin	CHEMBL220884	NA	NA	FALSE	gentamicin_0_8h_2	1.2	gL	8	h	2	NA	tg_gates_003017558018.CEL	tg_gates_003017558016.CEL	study23_CHEMBL220884_1.2gL_8h_2
gentamicin_6_8h_1	not specified	gentamycin	CHEMBL220884	NA	NA	FALSE	gentamicin_0_8h_1	6	gL	8	h	1	NA	tg_gates_003017558019.CEL	tg_gates_003017558015.CEL	study23_CHEMBL220884_6gL_8h_1
gentamicin_6_8h_2	not specified	gentamycin	CHEMBL220884	NA	NA	FALSE	gentamicin_0_8h_2	6	gL	8	h	2	NA	tg_gates_003017558020.CEL	tg_gates_003017558016.CEL	study23_CHEMBL220884_6gL_8h_2
gentamicin_30_8h_1	not specified	gentamycin	CHEMBL220884	NA	NA	FALSE	gentamicin_0_8h_1	30	gL	8	h	1	NA	tg_gates_003017558021.CEL	tg_gates_003017558015.CEL	study23_CHEMBL220884_30gL_8h_1
gentamicin_30_8h_2	not specified	gentamycin	CHEMBL220884	NA	NA	FALSE	gentamicin_0_8h_2	30	gL	8	h	2	NA	tg_gates_003017558022.CEL	tg_gates_003017558016.CEL	study23_CHEMBL220884_30gL_8h_2
gentamicin_0_24h_1	not specified	gentamycin	CHEMBL220884	NA	NA	TRUE		0	gL	24	h	1	NA	tg_gates_003017558023.CEL		study23_CHEMBL220884_0gL_24h_1
gentamicin_0_24h_2	not specified	gentamycin	CHEMBL220884	NA	NA	TRUE		0	gL	24	h	2	NA	tg_gates_003017558024.CEL		study23_CHEMBL220884_0gL_24h_2
gentamicin_1.2_24h_1	not specified	gentamycin	CHEMBL220884	NA	NA	FALSE	gentamicin_0_24h_1	1.2	gL	24	h	1	NA	tg_gates_003017558025.CEL	tg_gates_003017558023.CEL	study23_CHEMBL220884_1.2gL_24h_1
gentamicin_1.2_24h_2	not specified	gentamycin	CHEMBL220884	NA	NA	FALSE	gentamicin_0_24h_2	1.2	gL	24	h	2	NA	tg_gates_003017558026.CEL	tg_gates_003017558024.CEL	study23_CHEMBL220884_1.2gL_24h_2
gentamicin_6_24h_1	not specified	gentamycin	CHEMBL220884	NA	NA	FALSE	gentamicin_0_24h_1	6	gL	24	h	1	NA	tg_gates_003017558027.CEL	tg_gates_003017558023.CEL	study23_CHEMBL220884_6gL_24h_1
gentamicin_6_24h_2	not specified	gentamycin	CHEMBL220884	NA	NA	FALSE	gentamicin_0_24h_2	6	gL	24	h	2	NA	tg_gates_003017558028.CEL	tg_gates_003017558024.CEL	study23_CHEMBL220884_6gL_24h_2
gentamicin_30_24h_1	not specified	gentamycin	CHEMBL220884	NA	NA	FALSE	gentamicin_0_24h_1	30	gL	24	h	1	NA	tg_gates_003017558029.CEL	tg_gates_003017558023.CEL	study23_CHEMBL220884_30gL_24h_1
gentamicin_30_24h_2	not specified	gentamycin	CHEMBL220884	NA	NA	FALSE	gentamicin_0_24h_2	30	gL	24	h	2	NA	tg_gates_003017558030.CEL	tg_gates_003017558024.CEL	study23_CHEMBL220884_30gL_24h_2
cisplatin_200_24h_1	not specified	cisplatin	CHEMBL2068237	GTX	C	FALSE	cisplatin_0_24h_1	200	uM	24	h	1	NA	tg_gates_003017594025.CEL	tg_gates_003017463014.CEL	study23_CHEMBL2068237_200uM_24h_1
cisplatin_200_24h_2	not specified	cisplatin	CHEMBL2068237	GTX	C	FALSE	cisplatin_0_24h_2	200	uM	24	h	2	NA	tg_gates_003017594026.CEL	tg_gates_003017463015.CEL	study23_CHEMBL2068237_200uM_24h_2
acetaminophen_0_2h_1	not specified	acetaminophen	CHEMBL112	GTX	C	TRUE		0	uM	2	h	1	NA	tg_gates_003017705030.CEL		study23_CHEMBL112_0uM_2h_1
acetaminophen_0_2h_2	not specified	acetaminophen	CHEMBL112	GTX	C	TRUE		0	uM	2	h	2	NA	tg_gates_003017706001.CEL		study23_CHEMBL112_0uM_2h_2
acetaminophen_1000_2h_1	not specified	acetaminophen	CHEMBL112	GTX	C	FALSE	acetaminophen_0_2h_1	1000	uM	2	h	1	NA	tg_gates_003017706002.CEL	tg_gates_003017705030.CEL	study23_CHEMBL112_1000uM_2h_1
acetaminophen_1000_2h_2	not specified	acetaminophen	CHEMBL112	GTX	C	FALSE	acetaminophen_0_2h_2	1000	uM	2	h	2	NA	tg_gates_003017706003.CEL	tg_gates_003017706001.CEL	study23_CHEMBL112_1000uM_2h_2
acetaminophen_3000_2h_1	not specified	acetaminophen	CHEMBL112	GTX	C	FALSE	acetaminophen_0_2h_1	3000	uM	2	h	1	NA	tg_gates_003017706004.CEL	tg_gates_003017705030.CEL	study23_CHEMBL112_3000uM_2h_1
acetaminophen_3000_2h_2	not specified	acetaminophen	CHEMBL112	GTX	C	FALSE	acetaminophen_0_2h_2	3000	uM	2	h	2	NA	tg_gates_003017706005.CEL	tg_gates_003017706001.CEL	study23_CHEMBL112_3000uM_2h_2
acetaminophen_10000_2h_1	not specified	acetaminophen	CHEMBL112	GTX	C	FALSE	acetaminophen_0_2h_1	10000	uM	2	h	1	NA	tg_gates_003017706006.CEL	tg_gates_003017705030.CEL	study23_CHEMBL112_10000uM_2h_1
acetaminophen_10000_2h_2	not specified	acetaminophen	CHEMBL112	GTX	C	FALSE	acetaminophen_0_2h_2	10000	uM	2	h	2	NA	tg_gates_003017706007.CEL	tg_gates_003017706001.CEL	study23_CHEMBL112_10000uM_2h_2
acetaminophen_0_8h_1	not specified	acetaminophen	CHEMBL112	GTX	C	TRUE		0	uM	8	h	1	NA	tg_gates_003017706008.CEL		study23_CHEMBL112_0uM_8h_1
acetaminophen_0_8h_2	not specified	acetaminophen	CHEMBL112	GTX	C	TRUE		0	uM	8	h	2	NA	tg_gates_003017706009.CEL		study23_CHEMBL112_0uM_8h_2
acetaminophen_1000_8h_1	not specified	acetaminophen	CHEMBL112	GTX	C	FALSE	acetaminophen_0_8h_1	1000	uM	8	h	1	NA	tg_gates_003017706010.CEL	tg_gates_003017706008.CEL	study23_CHEMBL112_1000uM_8h_1
acetaminophen_3000_8h_1	not specified	acetaminophen	CHEMBL112	GTX	C	FALSE	acetaminophen_0_8h_1	3000	uM	8	h	1	NA	tg_gates_003017706011.CEL	tg_gates_003017706008.CEL	study23_CHEMBL112_3000uM_8h_1
acetaminophen_3000_8h_2	not specified	acetaminophen	CHEMBL112	GTX	C	FALSE	acetaminophen_0_8h_2	3000	uM	8	h	2	NA	tg_gates_003017706012.CEL	tg_gates_003017706009.CEL	study23_CHEMBL112_3000uM_8h_2
acetaminophen_10000_8h_1	not specified	acetaminophen	CHEMBL112	GTX	C	FALSE	acetaminophen_0_8h_1	10000	uM	8	h	1	NA	tg_gates_003017706013.CEL	tg_gates_003017706008.CEL	study23_CHEMBL112_10000uM_8h_1
acetaminophen_10000_8h_2	not specified	acetaminophen	CHEMBL112	GTX	C	FALSE	acetaminophen_0_8h_2	10000	uM	8	h	2	NA	tg_gates_003017706014.CEL	tg_gates_003017706009.CEL	study23_CHEMBL112_10000uM_8h_2
