LTKBID,PubChem_CID,LabelCompoundName,DILIConcern,SeverityClass,AdjudicatedDILI,vDILIConcern,Greene_Annotation,Sakatis_Annotation,Xu_Annotation,Zhu_Annotation,SMILES,STD_SMILES
LT01160,34359.0,carbidopa,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,NE,,Negative,Negative,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)NN,
LT01582,39147.0,nadolol,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,NE,,Negative,Negative,CC(C)(C)NCC(COC1=CC=CC2=C1C[C@@H]([C@@H](C2)O)O)O,
LT00919,5284570.0,hydromorphone,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,non-hepatotixic,,Negative,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3C(=O)CC4,
LT00338,444795.0,tretinoin,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,HH,Hepatotoxic,,Negative,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C,
LT00341,2809.0,clorazepate,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,Negative,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)C(=O)O,
LT01827,33741.0,tramadol,LESS-DILI-CONCERN,7,,AMBIGUOUS DILI-CONCERN,,,,Negative,CN(C)C[C@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O,
LT00913,1990.0,acetohydroxamic acid,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,Negative,CC(=O)NO,
LT01491,656509.0,lincomycin,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,Negative,CCC[C@@H]1CC(N(C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@@H](C)O,
LT00708,3520.0,guanidine,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,Negative,C(=N)(N)N,
LT00986,60654.0,dolasetron,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,Negative,C1[C@@H]2CC(CC3N2CC(=O)C1C3)OC(=O)C4=CNC5=CC=CC=C54,
LT00909,16078.0,marinol,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,Negative,CCCCCC1=CC2=C([C@@H]3C=C(CC[C@H]3C(O2)(C)C)C)C(=C1)O,
LT00485,5487301.0,tegaserod,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,Negative,CCCCCN=C(N)NN/C=C/1\C=NC2=C1C=C(C=C2)CO,
LT00833,4121.0,methyclothiazide,LESS-DILI-CONCERN,2,,AMBIGUOUS DILI-CONCERN,,,,Negative,CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CCl,
LT00955,107807.0,perindopril,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,Negative,CCC[C@@H](C(=O)OCC)N[C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)O,
LT01136,2405.0,bisoprolol,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,Negative,CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O,
LT01191,216457.0,solifenacin,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,Negative,C1CN2CCC1[C@H](C2)OC(=O)N3CCC4=CC=CC=C4[C@@H]3C5=CC=CC=C5.C(CC(=O)O)C(=O)O,
LT01130,148211.0,palonosetron,LESS-DILI-CONCERN,4,,AMBIGUOUS DILI-CONCERN,,,,Negative,C1C[C@H]2CN(C(=O)C3=C2C(=CC=C3)C1)[C@@H]4CN5CCC4CC5,
LT01396,3404.0,fluvoxamine,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,HH,non-hepatotixic,Positive,,COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F,
LT00299,3440.0,furosemide,LESS-DILI-CONCERN,2,,AMBIGUOUS DILI-CONCERN,HH,Hepatotoxic,Positive,,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl,
LT00831,3291.0,ethosuximide,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,HH,,Positive,,CCC1(CC(=O)NC1=O)C,
LT01179,441199.0,cefoxitin,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,HH,,Positive,,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3,
LT00081,54680690.0,demeclocycline,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,HH,,Positive,,CN(C)[C@H]1[C@@H]2C[C@@H]3[C@@H](C4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O,
LT00311,5360515.0,naltrexone,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,HH,,Positive,,C1CC1CN2CC[C@]34[C@@H]5C(=O)CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O,
LT00457,5566.0,trifluoperazine,LESS-DILI-CONCERN,2,,AMBIGUOUS DILI-CONCERN,HH,,Positive,,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,
LT01145,2471.0,bumetanide,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,HH,,Positive,,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,
LT00298,3394.0,flurbiprofen,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,HH,,Positive,,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,
LT01381,3366.0,flucytosine,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,HH,,Positive,,C1=NC(=O)NC(=C1F)N,
LT02043,5870.0,estrone,LESS-DILI-CONCERN,2,,AMBIGUOUS DILI-CONCERN,HH,,Positive,,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O,
LT01076,3698.0,amrinone,LESS-DILI-CONCERN,5,,AMBIGUOUS DILI-CONCERN,HH,,Positive,,C1=CN=CC=C1C2=CNC(=O)C(=C2)N,
LT01093,518740.0,arsenic trioxide,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,HH,,Positive,,O1[As]2O[As]1O2,
LT01757,15541.0,spectinomycin,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,HH,,Positive,,C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)NC)O)NC)O)O,
LT00453,5505.0,tolbutamide,LESS-DILI-CONCERN,2,,AMBIGUOUS DILI-CONCERN,HH,,Positive,,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,
LT00574,3948.0,lomefloxacin,LESS-DILI-CONCERN,4,,AMBIGUOUS DILI-CONCERN,HH,,Positive,,CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O,
LT00211,6230.0,norethindrone,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,HH,,Positive,,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,
LT01231,2803.0,clonidine,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,HH,,Positive,,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl,
LT01527,4078.0,mesoridazine,LESS-DILI-CONCERN,5,,AMBIGUOUS DILI-CONCERN,HH,,Positive,,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C,
LT01601,4497.0,nimodipine,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,HH,,Positive,,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC,
LT01841,5577.0,trimethobenzamide,LESS-DILI-CONCERN,5,,AMBIGUOUS DILI-CONCERN,HH,,Positive,,CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C(=C2)OC)OC)OC,
LT01595,4474.0,nicardipine,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,HH,,Positive,,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC,
LT01571,34633.0,moricizine,LESS-DILI-CONCERN,5,,AMBIGUOUS DILI-CONCERN,HH,,Positive,,CCOC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3N2C(=O)CCN4CCOCC4,
LT02046,4170.0,metolazone,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,HH,,Positive,,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl,
LT00076,6167.0,colchicine,LESS-DILI-CONCERN,6,,AMBIGUOUS DILI-CONCERN,WE,non-hepatotixic,Negative,,CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,
LT00164,5732.0,zolpidem,LESS-DILI-CONCERN,7,,AMBIGUOUS DILI-CONCERN,WE,non-hepatotixic,Negative,,CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C,
LT01503,4011.0,maprotiline,LESS-DILI-CONCERN,5,,AMBIGUOUS DILI-CONCERN,WE,non-hepatotixic,Negative,,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,
LT01706,4946.0,propranolol,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,NE,non-hepatotixic,Negative,,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,
LT00217,4499.0,nisoldipine,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,NE,non-hepatotixic,Negative,,CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,
LT01148,2477.0,buspirone,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,NE,non-hepatotixic,Negative,,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,
LT01110,5362041.0,aztreonam,LESS-DILI-CONCERN,5,,AMBIGUOUS DILI-CONCERN,NE,non-hepatotixic,Negative,,C[C@H]1[C@@H](C(=O)N1S(=O)(=O)[O-])NC(=O)/C(=N/OC(C)(C)C(=O)O)/C2=CSC(=N2)[NH3+],
LT00082,5743.0,dexamethasone,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,non-hepatotixic,Negative,,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,
LT01102,130881.0,olmesartan,LESS-DILI-CONCERN,4,,AMBIGUOUS DILI-CONCERN,,non-hepatotixic,Negative,,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)OCC5=C(OC(=O)O5)C)C(C)(C)O,
LT01805,941651.0,thiothixene,LESS-DILI-CONCERN,2,,AMBIGUOUS DILI-CONCERN,WE,,Negative,,CN1CCN(CC1)CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,
LT01265,2995.0,desipramine,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,WE,,Negative,,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31,
LT01513,10631.0,medroxyprogesterone,LESS-DILI-CONCERN,2,,AMBIGUOUS DILI-CONCERN,WE,,Negative,,C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)O)C)[C@@]4(C1=CC(=O)CC4)C,
LT00256,2170.0,amoxapine,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,WE,,Negative,,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,
LT01001,60879.0,eprosartan,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,WE,,Negative,,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)C=C(CC3=CC=CS3)C(=O)O,
LT01730,37542.0,ribavirin,LESS-DILI-CONCERN,7,,AMBIGUOUS DILI-CONCERN,WE,,Negative,,C1=NC(=NN1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N,
LT01096,74989.0,atovaquone,MOST-DILI-CONCERN,8,,AMBIGUOUS DILI-CONCERN,,,,,C1CC(CCC1C2=CC=C(C=C2)Cl)C3=C(C4=CC=CC=C4C(=O)C3=O)O,
LT00225,4891.0,praziquantel,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,NE,,Negative,,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2,
LT00294,3108.0,dipyridamole,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,NE,,Negative,,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,
LT00503,2130.0,amantadine,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,NE,,Negative,,C1C2CC3CC1CC(C2)(C3)N,
LT00091,41867.0,epirubicin,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,NE,,Negative,,C[C@H]1[C@@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,
LT00628,29327.0,streptozocin,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,NE,,Negative,,CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O)N=O,
LT01440,42890.0,idarubicin,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,NE,,Negative,,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O,
LT01279,38103.0,cephradine,LESS-DILI-CONCERN,4,,AMBIGUOUS DILI-CONCERN,NE,,Negative,,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CCC=CC3)N)SC1)C(=O)O,
LT01588,5284594.0,nalmefene hydrochloride,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,NE,,Negative,,C=C1CC[C@]2([C@H]3CC4=C5[C@]2([C@H]1OC5=C(C=C4)O)CCN3CC6CC6)O,
LT01671,5910.0,pilocarpine,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,NE,,Negative,,CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C,
LT01779,5358.0,sumatriptan,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,NE,,Negative,,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,
LT00213,6503.0,tromethamine,LESS-DILI-CONCERN,6,,AMBIGUOUS DILI-CONCERN,NE,,Negative,,C(C(CO)(CO)N)O,
LT01178,50614.0,cefotetan,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,NE,,Negative,,CN1C(=NN=N1)SCC2=C(N3C([C@@](C3=O)(NC(=O)C4SC(=C(C(=O)N)C(=O)O)S4)OC)SC2)C(=O)O,
LT01397,3415.0,foscarnet,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,NE,,Negative,,C(=O)(O)P(=O)(O)O,
LT01855,31401.0,ursodeoxycholic acid,LESS-DILI-CONCERN,0,,AMBIGUOUS DILI-CONCERN,,,Negative,,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,
LT01916,4674.0,pamidronate,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,NE,non-hepatotixic,,,C(CN)C(O)(P(=O)(O)O)P(=O)(O)O,
LT00639,41781.0,torasemide,LESS-DILI-CONCERN,2,,AMBIGUOUS DILI-CONCERN,,non-hepatotixic,,,CC1=CC(=CC=C1)NC2=C(C=NC=C2)S(=O)(=O)NC(=O)NC(C)C,
LT00581,4107.0,methocarbamol,LESS-DILI-CONCERN,5,,AMBIGUOUS DILI-CONCERN,,non-hepatotixic,,,COC1=CC=CC=C1OCC(COC(=O)N)O,
LT00627,5253.0,sotalol,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,non-hepatotixic,,,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,
LT01020,5245.0,risedronate,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,non-hepatotixic,,,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,
LT00594,60026.0,nateglinide,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,non-hepatotixic,,,CC(C)C1CCC(CC1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)O,
LT01025,2754.0,cilostazol,LESS-DILI-CONCERN,5,,AMBIGUOUS DILI-CONCERN,,non-hepatotixic,,,C1CCC(CC1)N2C(=NN=N2)CCCCOC3=CC4=C(C=C3)NC(=O)CC4,
LT01889,3000502.0,capreomycin,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,NE,,,,C[C@H]1C(=O)N[C@H](C(=O)N/C(=C/NC(=O)N)/C(=O)N[C@H](C(=O)NC[C@@H](C(=O)N1)N)[C@H]2CCN=C(N2)N)CNC(=O)C[C@H](CCCN)N.C1CN=C(N[C@H]1[C@H]2C(=O)NC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N/C(=C/NC(=O)N)/C(=O)N2)CNC(=O)C[C@H](CCCN)N)CO)N)N,
LT01840,5576.0,trimethadione,MOST-DILI-CONCERN,5,,AMBIGUOUS DILI-CONCERN,HH,,Positive,,CC1(C(=O)N(C(=O)O1)C)C,
LT01469,3759.0,isocarboxazid,MOST-DILI-CONCERN,5,,AMBIGUOUS DILI-CONCERN,WE,,Negative,,CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2,
LT00065,10133.0,chenodiol,MOST-DILI-CONCERN,8,,AMBIGUOUS DILI-CONCERN,HH,,Positive,,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,
LT01028,9444.0,azacitidine,MOST-DILI-CONCERN,8,,AMBIGUOUS DILI-CONCERN,HH,,Positive,,C1=NC(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N,
LT01057,6323497.0,rifapentine,MOST-DILI-CONCERN,4,,AMBIGUOUS DILI-CONCERN,,,,,C[C@H]1/C=C/C=C(\C(=O)NC\2=C(C3=C(C(=C4C(=C3C(=O)/C2=C/NN5CCN(CC5)C6CCCC6)C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C,
LT01089,468682.0,caspofungin,MOST-DILI-CONCERN,7,,AMBIGUOUS DILI-CONCERN,,,,,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@H]([C@@H](NC(=O)[C@@H]2[C@H](CCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](NC1=O)[C@@H](C)O)O)[C@@H]([C@H](C4=CC=C(C=C4)O)O)O)[C@@H](CCN)O)O)NCCN)O,
LT00538,153941.0,entecavir,MOST-DILI-CONCERN,7,,AMBIGUOUS DILI-CONCERN,,,,,C=C1[C@H](C[C@@H]([C@H]1CO)O)N2C=NC3=C2NC(=NC3=O)N,
LT01203,166548.0,anidulafungin,MOST-DILI-CONCERN,7,,AMBIGUOUS DILI-CONCERN,,,,,CCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)C(=O)N[C@H]4C[C@H]([C@H](NC(=O)[C@@H]5[C@H]([C@H](CN5C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]6C[C@H](CN6C(=O)[C@@H](NC4=O)[C@@H](C)O)O)[C@@H]([C@H](C7=CC=C(C=C7)O)O)O)[C@@H](C)O)C)O)O)O,
LT01222,54686904.0,tigecycline,MOST-DILI-CONCERN,8,,AMBIGUOUS DILI-CONCERN,,,,,CC(C)(C)NCC(=O)NC1=C(C2=C(C[C@H]3C[C@H]4[C@@H](C(=O)C(=C([C@]4(C(=O)C3=C2O)O)O)C(=O)N)N(C)C)C(=C1)N(C)C)O,
LT01206,119182.0,clofarabine,MOST-DILI-CONCERN,8,,AMBIGUOUS DILI-CONCERN,,,,,C1=NC2=C(N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)F)N=C(N=C2N)Cl,
LT01254,147912.0,posaconazole,MOST-DILI-CONCERN,8,,AMBIGUOUS DILI-CONCERN,,,,,CC[C@@H]([C@H](C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5C[C@](OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F,
LT02031,6446.0,fluoxymesterone,MOST-DILI-CONCERN,8,,AMBIGUOUS DILI-CONCERN,,,,,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3CC[C@]4(C)O)C)O)F,
LT00607,644241.0,nilotinib,MOST-DILI-CONCERN,4,,AMBIGUOUS DILI-CONCERN,,,,,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,
LT01193,40976.0,etonogestrel,MOST-DILI-CONCERN,5,,AMBIGUOUS DILI-CONCERN,,,,,CCC12CC(=C)C3C(C1CC[C@]2(C#C)O)CCC4=CC(=O)CCC34,
LT01138,5360373.0,bleomycin,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CC1=C(N=C(N=C1N)[C@H](CC(=O)N)NC[C@@H](C(=O)N)N)C(=O)N[C@@H]([C@H](C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)N[C@H](C)[C@H]([C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O,
LT00230,3016.0,diazepam,LESS-DILI-CONCERN,4,,AMBIGUOUS DILI-CONCERN,,,,,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,
LT01010,441240.0,zolmitriptan,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CN(C)CCC1=CNC2=C1C=C(C=C2)C[C@@H]3COC(=O)N3,
LT01194,131536.0,fosamprenavir,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CCOC2)OP(=O)(O)O)S(=O)(=O)C3=CC=C(C=C3)N,
LT01834,5556.0,triazolam,LESS-DILI-CONCERN,4,,AMBIGUOUS DILI-CONCERN,,,,,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl,
LT00110,6238.0,hydroxyprogesterone caproate,LESS-DILI-CONCERN,2,,AMBIGUOUS DILI-CONCERN,,,,,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O,
LT00130,4737.0,pentobarbital,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,
LT00158,3005573.0,toremifene,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CN(C)CCOC1=CC=C(C=C1)/C(=C(/CCCl)\C2=CC=CC=C2)/C3=CC=CC=C3,
LT00181,3958.0,lorazepam,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl,
LT00322,4101.0,methenamine hippurate ,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C1N2CN3CN1CN(C2)C3,
LT00400,3372.0,fluphenazine,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,
LT00484,25074887.0,cetrorelix,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C[C@H](C(=O)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCNC(=O)N)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@@H](CC3=CN=CC=C3)NC(=O)[C@@H](CC4=CC=C(C=C4)Cl)NC(=O)[C@@H](CC5=CC6=CC=CC=C6C=C5)NC(=O)C,
LT00494,3406.0,fomepizole,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CC1=CNN=C1,
LT00515,60877.0,emtricitabine,LESS-DILI-CONCERN,2,,AMBIGUOUS DILI-CONCERN,,,,,C1[C@H](O[C@H](S1)CO)N2C=C(C(=NC2=O)N)F,
LT00564,129228.0,rufinamide,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C1=CC(=C(C(=C1)F)CN2C=C(N=N2)C(=O)N)F,
LT00577,159269.0,telbivudine,LESS-DILI-CONCERN,2,,AMBIGUOUS DILI-CONCERN,,,,,CC1=CN(C(=O)NC1=O)[C@@H]2C[C@H]([C@@H](O2)CO)O,
LT00605,5280972.0,oxytetracycline,LESS-DILI-CONCERN,2,,AMBIGUOUS DILI-CONCERN,,,,,C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)/C(=C(\N)/O)/C(=O)[C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)N(C)C)O)O,
LT00624,31143.0,secobarbital,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CCC[C@@H](C)C1(C(=O)NC(=O)NC1=O)CC=C,
LT00660,219078.0,lacosamide,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CC(=O)N[C@H](COC)C(=O)NCC1=CC=CC=C1,
LT00668,5282451.0,pitavastatin,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C1C(C1)C2=NC3=CC=CC=C3C(=C2/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])C4=CC=C(C=C4)F.C1C(C1)C2=NC3=CC=CC=C3C(=C2/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])C4=CC=C(C=C4)F.[Ca+2],
